,date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,dividend_yield,PER,PBR,BuyAfterSale,Volume,BuyAmount,SellAmount,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,Note,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance,FI_buy,FI_sell,FDS_buy,FDS_sell,IT_buy,IT_sell,DS_buy,DS_sell,DH_buy,DH_sell,stock_and_cache_dividend,revenue,revenue_month
88,2012-05-16,2330,65470478,5493667489,84.2,84.5,83.4,83.4,-2.1,15140,3.6,16.45,3.27,,,,,1789.0,1.0,6480177.0,715.0,12768.0,11695.0, ,988.0,544.0,0.0,6480177.0,275.0,2459.0,2728.0,28142815.0,57587794.0,0.0,0.0,367000.0,2349000.0,7366000.0,259000.0,0.0,0.0,,,
89,2012-05-17,2330,33657888,2851033946,84.8,85.1,84.1,85.1,1.7,8952,3.53,16.79,3.34,,,,,484.0,2.0,6480177.0,1496.0,11754.0,12768.0, ,296.0,97.0,0.0,6480177.0,659.0,3021.0,2459.0,25934694.0,18105636.0,0.0,0.0,128000.0,550000.0,72000.0,880000.0,0.0,0.0,,,
90,2012-05-18,2330,57620539,4778051198,83.9,83.9,81.8,81.8,-3.3,15891,3.67,16.13,3.21,,,,,2190.0,67.0,6480177.0,642.0,13235.0,11754.0, ,1260.0,709.0,3.0,6480177.0,296.0,2605.0,3021.0,18633796.0,50324544.0,0.0,0.0,606000.0,438000.0,2478000.0,233000.0,0.0,0.0,,,
91,2012-05-21,2330,32414856,2663937884,81.0,82.8,81.0,82.5,0.7,9547,3.64,16.27,3.24,,,,,380.0,0.0,6480177.0,617.0,12998.0,13235.0, ,753.0,327.0,0.0,6480177.0,298.0,2576.0,2605.0,13565000.0,22759529.0,0.0,0.0,101000.0,620000.0,1850000.0,158000.0,0.0,0.0,,,
92,2012-05-22,2330,33977797,2803415341,82.7,82.9,82.2,82.2,-0.3,8887,3.65,16.21,3.22,,,,,819.0,5.0,6480177.0,205.0,13607.0,12998.0, ,247.0,253.0,0.0,6480177.0,90.0,2413.0,2576.0,15034727.0,29618260.0,0.0,0.0,40000.0,926000.0,203000.0,266000.0,0.0,0.0,,,
93,2012-05-23,2330,63269956,5063881047,81.0,81.2,79.0,79.1,-3.1,18441,3.79,15.6,3.1,,,,,2816.0,0.0,6480177.0,651.0,15772.0,13607.0, ,1140.0,465.0,0.0,6480177.0,497.0,2445.0,2413.0,12753613.0,47889351.0,0.0,0.0,128000.0,4350000.0,2116000.0,1437000.0,0.0,0.0,,,
94,2012-05-24,2330,40984054,3261359698,78.9,80.6,78.1,80.6,1.5,11621,3.72,15.9,3.16,,,,,718.0,17.0,6480177.0,2102.0,14371.0,15772.0, ,2481.0,544.0,0.0,6480177.0,1091.0,2992.0,2445.0,15895598.0,21924688.0,0.0,0.0,247000.0,2363000.0,3010000.0,536305.0,0.0,0.0,,,
95,2012-05-25,2330,28279141,2261306780,79.8,80.5,79.2,80.0,-0.6,10261,3.75,15.78,3.14,,,,,401.0,22.0,6480177.0,589.0,14161.0,14371.0, ,463.0,241.0,0.0,6480177.0,381.0,3132.0,2992.0,11674000.0,21120105.0,0.0,0.0,677000.0,9000.0,717000.0,363000.0,0.0,0.0,,,
96,2012-05-28,2330,30137230,2436772528,80.0,81.7,79.8,81.6,1.6,7547,3.68,16.09,3.2,,,,,840.0,0.0,6480177.0,968.0,14033.0,14161.0, ,703.0,485.0,1.0,6480177.0,197.0,2843.0,3132.0,18200462.0,18013083.0,0.0,0.0,962000.0,2000.0,757000.0,2844000.0,0.0,0.0,,,
97,2012-05-29,2330,41171871,3394537733,82.5,83.2,82.0,82.3,0.7,11107,3.65,16.23,3.23,,,,,2601.0,1.0,6480177.0,1550.0,15083.0,14033.0, ,837.0,567.0,1.0,6480177.0,349.0,2624.0,2843.0,23194000.0,24501441.0,0.0,0.0,577000.0,2846000.0,662000.0,648000.0,0.0,0.0,,,
98,2012-05-30,2330,75751835,6157496255,81.6,82.0,80.3,81.7,-0.6,15614,3.67,16.11,3.2,,,,,2677.0,0.0,6480177.0,686.0,17074.0,15083.0, ,1798.0,371.0,0.0,6480177.0,337.0,2590.0,2624.0,51764600.0,60367192.0,0.0,0.0,188000.0,4065846.0,1022000.0,1832000.0,0.0,0.0,,,
99,2012-05-31,2330,89332423,7390037108,80.5,85.1,79.7,85.1,3.4,16981,3.53,16.79,3.34,,,,,1427.0,2.0,6480177.0,2459.0,16040.0,17074.0, ,3024.0,332.0,20.0,6480177.0,2249.0,4487.0,2590.0,65960401.0,59944388.0,0.0,0.0,570000.0,2535000.0,833000.0,961000.0,0.0,0.0,,,
100,2012-06-01,2330,66924957,5410039204,81.7,81.7,79.9,79.9,-5.2,20094,3.75,15.76,3.13,,,,,5030.0,5.0,6480177.0,1676.0,19389.0,16040.0, ,4569.0,2362.0,0.0,6480177.0,184.0,2309.0,4487.0,24691100.0,50185629.0,0.0,0.0,69000.0,1279000.0,1726000.0,568000.0,0.0,0.0,,43623222000.0,5.0
101,2012-06-04,2330,66008677,5061652729,76.5,77.1,76.1,76.5,-3.4,17321,3.92,15.09,3.0,,,,,2764.0,5.0,6480177.0,2427.0,19721.0,19389.0, ,2386.0,532.0,0.0,6480177.0,624.0,2401.0,2309.0,29137000.0,44988734.0,0.0,0.0,453000.0,2052000.0,4261088.0,1061000.0,0.0,0.0,,,
102,2012-06-05,2330,37616524,2925430438,77.5,78.2,77.2,78.2,1.7,10668,3.84,15.42,3.07,,,,,2149.0,3.0,6480177.0,2078.0,19789.0,19721.0, ,1478.0,195.0,5.0,6480177.0,295.0,2496.0,2401.0,19402000.0,24997614.0,0.0,0.0,589000.0,2115000.0,637000.0,383000.0,0.0,0.0,,,
103,2012-06-06,2330,33715255,2628717790,78.2,78.6,77.5,77.8,-0.4,8374,3.86,15.35,3.05,,,,,1636.0,29.0,6480177.0,482.0,20914.0,19789.0, ,673.0,520.0,0.0,6480177.0,103.0,2079.0,2496.0,13563191.0,27814717.0,0.0,0.0,26000.0,2168000.0,558000.0,133000.0,0.0,0.0,,,
104,2012-06-07,2330,47699974,3776662681,79.4,79.8,78.6,79.8,2.0,12257,3.76,15.74,3.13,,,,,844.0,11.0,6480177.0,3966.0,17781.0,20914.0, ,705.0,42.0,1.0,6480177.0,669.0,2705.0,2079.0,41424993.0,27237600.0,0.0,0.0,0.0,4125000.0,345000.0,716000.0,0.0,0.0,,,
105,2012-06-08,2330,35987916,2798411257,77.0,78.7,77.0,77.9,-1.9,12274,3.85,15.36,3.05,,,,,2075.0,9.0,6480177.0,540.0,19307.0,17781.0, ,1223.0,344.0,2.0,6480177.0,454.0,2813.0,2705.0,15097226.0,30998085.0,0.0,0.0,550000.0,329000.0,557000.0,351000.0,0.0,0.0,,,
106,2012-06-11,2330,40596219,3250467846,79.9,80.5,79.6,80.4,2.5,11595,3.73,15.86,3.15,,,,,1668.0,8.0,6480177.0,2511.0,18456.0,19307.0, ,359.0,495.0,3.0,6480177.0,354.0,2669.0,2813.0,32928000.0,23232000.0,0.0,0.0,201000.0,2156000.0,363000.0,793000.0,0.0,0.0,,,
107,2012-06-12,2330,38319000,3037170300,78.5,79.8,78.5,79.4,-1.0,10382,3.78,15.66,3.11,,,,,798.0,0.0,6480177.0,451.0,18803.0,18456.0, ,776.0,208.0,0.0,6480177.0,142.0,2603.0,2669.0,28325000.0,32588000.0,0.0,0.0,607000.0,1650000.0,242000.0,950000.0,0.0,0.0,,,
108,2012-06-13,2330,32284438,2582027840,80.8,80.8,79.5,80.0,0.6,7296,3.75,15.78,3.14,,,,,792.0,0.0,6480177.0,1474.0,18121.0,18803.0, ,665.0,72.0,0.0,6480177.0,273.0,2804.0,2603.0,25166000.0,25010920.0,0.0,0.0,298000.0,0.0,156000.0,677000.0,0.0,0.0,,,
109,2012-06-14,2330,31161642,2482608247,80.0,80.2,79.1,79.2,-0.8,6853,3.79,15.62,3.11,,,,,938.0,1.0,6480177.0,440.0,18618.0,18121.0, ,411.0,171.0,2.0,6480177.0,346.0,2977.0,2804.0,20676000.0,27433231.0,0.0,0.0,213000.0,30000.0,808000.0,164000.0,0.0,0.0,,,
110,2012-06-15,2330,89900246,7069334862,79.2,79.5,78.1,78.1,-1.1,10517,3.84,15.4,3.06,,,,,2045.0,7.0,6480177.0,741.0,19915.0,18618.0, ,441.0,586.0,90.0,6480177.0,38.0,2339.0,2977.0,69288000.0,84566630.0,0.0,0.0,40000.0,2652000.0,1266000.0,127000.0,0.0,0.0,,,
111,2012-06-18,2330,33737589,2717873270,80.0,81.0,80.0,80.8,2.7,11204,3.71,15.94,3.17,,,,,646.0,1.0,6480177.0,3873.0,16687.0,19915.0, ,305.0,92.0,173.0,6480177.0,361.0,2435.0,2339.0,22508800.0,10244751.0,0.0,0.0,0.0,699000.0,443000.0,724000.0,0.0,0.0,,,
112,2012-06-19,2330,28910805,2320950184,80.9,80.9,80.0,80.5,-0.3,8163,3.73,15.88,3.16,,,,,708.0,13.0,6480177.0,1540.0,15842.0,16687.0, ,188.0,168.0,0.0,6480177.0,36.0,2303.0,2435.0,20428668.0,22888675.0,0.0,0.0,450000.0,231000.0,836000.0,31000.0,0.0,0.0,,,
113,2012-06-20,2330,35326100,2859663098,81.3,81.6,80.5,81.6,1.1,8809,3.68,16.09,3.2,,,,,417.0,2.0,6480177.0,1599.0,14658.0,15842.0, ,320.0,83.0,153.0,6480177.0,244.0,2311.0,2303.0,29709403.0,20402513.0,0.0,0.0,1145000.0,1313000.0,574000.0,422000.0,0.0,0.0,,,
114,2012-06-21,2330,27063632,2180167468,80.5,81.0,80.3,80.6,-1.0,6980,3.72,15.9,3.16,,,,,1419.0,3.0,6480177.0,201.0,15873.0,14658.0, ,408.0,293.0,1.0,6480177.0,58.0,2075.0,2311.0,16267658.0,23381979.0,0.0,0.0,108000.0,261000.0,995000.0,696000.0,0.0,0.0,,,
115,2012-06-22,2330,31117704,2497597034,80.0,81.0,79.9,80.1,-0.5,7911,3.75,15.8,3.14,,,,,714.0,29.0,6480177.0,508.0,16050.0,15873.0, ,336.0,309.0,0.0,6480177.0,55.0,1821.0,2075.0,22074933.0,24595000.0,0.0,0.0,326000.0,94000.0,1433000.0,622000.0,0.0,0.0,,,
116,2012-06-25,2330,40786634,3248322883,80.8,80.8,79.1,79.6,-0.5,7472,3.77,15.7,3.12,,,,,1171.0,205.0,6480177.0,418.0,16598.0,16050.0, ,708.0,254.0,1.0,6480177.0,48.0,1614.0,1821.0,17282000.0,34225373.0,0.0,0.0,0.0,581000.0,1035000.0,636000.0,0.0,0.0,,,
117,2012-06-26,2330,42391395,3335561563,79.0,79.1,78.3,78.7,-0.9,10670,3.81,15.52,3.09,,,,,1753.0,1.0,6480177.0,339.0,18011.0,16598.0,X ,378.0,313.0,282.0,6480177.0,23.0,1042.0,1614.0,12537000.0,32346638.0,0.0,0.0,913.0,170000.0,3678000.0,557000.0,0.0,0.0,,,
118,2012-06-27,2330,32770862,2587645713,78.3,79.5,78.2,79.3,0.6,6339,3.78,15.64,3.11,,,,,1153.0,1.0,6480177.0,659.0,18504.0,18011.0,X ,0.0,327.0,94.0,6480177.0,0.0,621.0,1042.0,20717768.0,26628480.0,0.0,0.0,1248000.0,0.0,1940000.0,601000.0,0.0,0.0,,,
119,2012-06-28,2330,33113977,2646449622,80.0,80.3,79.5,79.9,0.6,7637,3.75,15.76,3.13,,,,,863.0,4.0,6480177.0,1747.0,17616.0,18504.0,OX ,0.0,583.0,27.0,6480177.0,0.0,11.0,621.0,25657469.0,20778014.0,0.0,0.0,345000.0,401000.0,1572000.0,447000.0,0.0,0.0,,,
120,2012-06-29,2330,50919122,4096917828,79.6,81.3,79.3,81.3,1.4,10327,3.69,16.04,3.19,,,,,0.0,0.0,6480177.0,1509.0,16107.0,17616.0,OX ,0.0,0.0,11.0,6480177.0,0.0,0.0,11.0,36640000.0,33185956.0,0.0,0.0,25000.0,252000.0,4382000.0,620000.0,0.0,0.0,,,
121,2012-07-02,2330,64377033,5332945529,81.5,83.7,81.5,83.3,2.0,15754,3.6,16.43,3.27,,,,,0.0,8.0,6480177.0,2160.0,13939.0,16107.0,OX ,0.0,0.0,0.0,6480177.0,0.0,0.0,0.0,27807140.0,30091381.0,0.0,0.0,4688000.0,693000.0,2483000.0,2084000.0,0.0,0.0,,,
122,2012-07-03,2330,60850415,5126362930,83.6,84.9,83.4,84.2,0.9,16823,3.56,16.61,3.3,,,,,0.0,0.0,6480177.0,2344.0,11595.0,13939.0, ,0.0,0.0,0.0,6480177.0,0.0,0.0,0.0,30878718.0,12591342.0,0.0,0.0,794000.0,80000.0,5012000.0,1607000.0,0.0,0.0,,,
123,2012-07-04,2330,44220683,3605551244,82.1,82.1,81.2,81.2,0.0,12038,3.69,16.02,3.18,,,,,3561.0,4.0,6480177.0,1159.0,13993.0,11595.0, ,756.0,0.0,0.0,6480177.0,419.0,419.0,0.0,11639565.0,10906860.0,0.0,0.0,100000.0,65000.0,164000.0,8417000.0,0.0,0.0,3.0,,
124,2012-07-05,2330,28556444,2314621038,82.0,82.0,80.7,81.0,-0.2,7215,3.7,15.98,3.18,,,,,1010.0,0.0,6480177.0,645.0,14358.0,13993.0, ,373.0,53.0,0.0,6480177.0,215.0,581.0,419.0,17819000.0,6102988.0,0.0,0.0,70000.0,529000.0,349000.0,2570000.0,0.0,0.0,,,
125,2012-07-06,2330,38187671,3078338652,81.0,81.0,80.1,80.9,-0.1,6451,3.71,15.96,3.17,,,,,1172.0,8.0,6480177.0,553.0,14969.0,14358.0, ,470.0,135.0,0.0,6480177.0,134.0,580.0,581.0,30118000.0,20072441.0,0.0,0.0,166000.0,823000.0,555000.0,268000.0,0.0,0.0,,,
126,2012-07-09,2330,45060759,3605865720,79.9,80.3,79.6,80.0,-0.9,10215,3.75,15.78,3.14,,,,,1329.0,22.0,6480177.0,616.0,15660.0,14969.0, ,409.0,97.0,0.0,6480177.0,126.0,609.0,580.0,30437900.0,40975300.0,0.0,0.0,49000.0,568000.0,272000.0,144000.0,0.0,0.0,,,
127,2012-07-10,2330,37141829,2941486033,79.4,79.9,78.6,79.1,-0.9,10809,3.79,15.6,3.1,,,,,2112.0,7.0,6480177.0,609.0,17156.0,15660.0, ,511.0,118.0,0.0,6480177.0,180.0,671.0,609.0,15747000.0,30222995.0,0.0,0.0,10000.0,80000.0,1260000.0,267000.0,0.0,0.0,,,
128,2012-07-11,2330,59419785,4631169475,78.1,78.3,77.4,78.1,-1.0,18299,3.84,15.4,3.06,,,,,3671.0,0.0,6480177.0,783.0,20044.0,17156.0, ,1149.0,143.0,0.0,6480177.0,432.0,960.0,671.0,23597000.0,51978192.0,0.0,0.0,159000.0,824000.0,1318000.0,488000.0,0.0,0.0,,,
129,2012-07-12,2330,69235096,5287047721,77.5,77.5,75.7,75.7,-2.4,23778,3.96,14.93,2.97,,,,,5731.0,0.0,6480177.0,806.0,24969.0,20044.0, ,2308.0,262.0,0.0,6480177.0,1310.0,2008.0,960.0,18411187.0,56612062.0,0.0,0.0,0.0,2006000.0,2355000.0,394000.0,0.0,0.0,,,
130,2012-07-13,2330,52310641,3949873323,74.9,76.0,74.5,75.8,0.1,13639,3.96,14.95,2.97,,,,,2422.0,30.0,6480177.0,1322.0,26039.0,24969.0, ,2670.0,435.0,0.0,6480177.0,394.0,1967.0,2008.0,21691383.0,40637285.0,0.0,0.0,19000.0,468904.0,2414000.0,710000.0,0.0,0.0,,,
131,2012-07-16,2330,41994534,3183841769,76.3,76.3,75.5,75.5,-0.3,9414,3.97,14.89,2.96,,,,,1128.0,4.0,6480177.0,1176.0,25987.0,26039.0, ,596.0,297.0,0.0,6480177.0,163.0,1833.0,1967.0,23220095.0,37215930.0,0.0,0.0,360000.0,28000.0,239000.0,223210.0,0.0,0.0,,,
132,2012-07-17,2330,51879713,3881908383,74.5,75.2,74.5,74.8,-0.7,12607,4.01,14.75,2.93,,,,,3892.0,48.0,6480177.0,554.0,29277.0,25987.0, ,1376.0,1131.0,0.0,6480177.0,274.0,976.0,1833.0,19939600.0,44084977.0,0.0,0.0,164000.0,266000.0,1982000.0,262000.0,0.0,0.0,,,
133,2012-07-18,2330,38710559,2902077205,75.0,75.3,74.8,74.8,0.0,8401,4.01,14.75,2.93,,,,,1567.0,33.0,6480177.0,1144.0,29667.0,29277.0, ,970.0,53.0,0.0,6480177.0,296.0,1219.0,976.0,13265149.0,28367452.0,0.0,0.0,2282000.0,0.0,837000.0,3343000.0,0.0,0.0,,,
134,2012-07-19,2330,62113192,4805417749,76.8,78.0,76.8,77.5,2.7,16410,3.87,15.29,3.04,,,,,1931.0,8.0,6480177.0,7217.0,24373.0,29667.0, ,918.0,307.0,0.0,6480177.0,1330.0,2242.0,1219.0,47991000.0,23611060.0,0.0,0.0,193000.0,0.0,1034000.0,2558000.0,0.0,0.0,,,
135,2012-07-20,2330,49932861,3822073597,76.4,77.0,76.2,76.7,-0.8,10779,3.91,15.13,3.01,,,,,2066.0,17.0,6480177.0,1276.0,25146.0,24373.0, ,1406.0,788.0,0.0,6480177.0,172.0,1626.0,2242.0,30668000.0,40770755.0,0.0,0.0,370000.0,305000.0,242000.0,977000.0,0.0,0.0,,,
136,2012-07-23,2330,57536450,4279479731,75.1,75.1,73.8,74.3,-2.4,17149,4.04,14.65,2.91,,,,,4599.0,39.0,6480177.0,1521.0,28185.0,25146.0, ,1040.0,608.0,2.0,6480177.0,652.0,1668.0,1626.0,15811000.0,45673750.0,0.0,0.0,652000.0,1014000.0,1558000.0,1084000.0,0.0,0.0,,,
137,2012-07-24,2330,39973144,2978392600,74.3,74.8,74.2,74.8,0.5,9278,4.01,14.75,2.93,,,,,1869.0,32.0,6480177.0,758.0,29264.0,28185.0, ,1141.0,397.0,3.0,6480177.0,508.0,1776.0,1668.0,20076274.0,33124761.0,0.0,0.0,275000.0,166000.0,2808000.0,146000.0,0.0,0.0,,,
138,2012-07-25,2330,72480832,5425812616,75.0,75.2,74.4,74.6,-0.2,9457,4.02,14.71,2.93,,,,,1467.0,67.0,6480177.0,2074.0,28590.0,29264.0, ,982.0,105.0,1.0,6480177.0,686.0,2356.0,1776.0,48267620.0,63425733.0,0.0,0.0,394000.0,0.0,612000.0,709000.0,0.0,0.0,,,
139,2012-07-26,2330,47155795,3584528109,75.7,76.7,75.2,76.3,1.7,12890,3.93,15.05,2.99,,,,,965.0,10.0,6480177.0,4157.0,25388.0,28590.0, ,636.0,235.0,0.0,6480177.0,1039.0,3160.0,2356.0,39328000.0,23872771.0,0.0,0.0,1942000.0,0.0,224000.0,1248000.0,0.0,0.0,,,
140,2012-07-27,2330,73460029,5755817625,77.9,79.4,77.2,79.3,3.0,21866,3.78,15.64,3.11,,,,,1953.0,12.0,6480177.0,5962.0,21367.0,25388.0, ,2376.0,202.0,0.0,6480177.0,1548.0,4506.0,3160.0,61871340.0,20579445.0,0.0,0.0,1119000.0,22000.0,321000.0,1881000.0,0.0,0.0,,,
141,2012-07-30,2330,51381522,4085851694,80.0,80.4,78.8,79.0,-0.3,13157,3.8,15.58,3.1,,,,,1196.0,1.0,6480177.0,2036.0,20526.0,21367.0, ,732.0,278.0,0.0,6480177.0,377.0,4605.0,4506.0,44709452.0,22593781.0,0.0,0.0,81000.0,1500000.0,85000.0,1712000.0,0.0,0.0,,,
142,2012-07-31,2330,68248506,5481799912,78.5,81.0,78.5,81.0,2.0,16521,3.7,15.98,3.18,,,,,1424.0,93.0,6480177.0,3679.0,18178.0,20526.0, ,690.0,472.0,4.0,6480177.0,1505.0,5634.0,4605.0,60000001.0,32959989.0,0.0,0.0,198000.0,90000.0,582000.0,1647000.0,0.0,0.0,,,
143,2012-08-01,2330,43525027,3474791160,80.1,80.5,79.4,80.0,-1.0,9580,3.75,15.78,3.14,,,,,2056.0,7.0,6480177.0,801.0,19426.0,18178.0, ,761.0,946.0,3.0,6480177.0,113.0,4798.0,5634.0,29946000.0,36993589.0,0.0,0.0,126000.0,792000.0,546000.0,268000.0,0.0,0.0,,47924170000.0,7.0
144,2012-08-03,2330,47301469,3765617992,79.5,80.1,79.2,79.8,-0.2,9990,3.76,15.74,3.13,,,,,848.0,10.0,6480177.0,1541.0,18723.0,19426.0, ,419.0,293.0,1.0,6480177.0,461.0,4965.0,4798.0,42079053.0,34858422.0,0.0,0.0,0.0,264000.0,334000.0,501000.0,0.0,0.0,,,
145,2012-08-06,2330,58469961,4737484734,80.9,81.5,80.7,80.9,1.1,12119,3.71,15.96,3.17,,,,,1996.0,30.0,6480177.0,2520.0,18169.0,18723.0, ,500.0,183.0,1.0,6480177.0,1305.0,6086.0,4965.0,50707000.0,32233896.0,0.0,0.0,166000.0,33000.0,376000.0,623000.0,0.0,0.0,,,
146,2012-08-07,2330,40186900,3260023131,81.3,81.4,80.7,81.4,0.5,8912,3.69,16.06,3.19,,,,,478.0,7.0,6480177.0,1580.0,17060.0,18169.0, ,303.0,264.0,0.0,6480177.0,646.0,6468.0,6086.0,37329434.0,15841925.0,0.0,0.0,20000.0,738000.0,165000.0,703000.0,0.0,0.0,,,
147,2012-08-08,2330,40138071,3253977846,81.9,81.9,80.1,80.5,-0.9,8995,3.73,15.88,3.16,,,,,1147.0,2.0,6480177.0,946.0,17259.0,17060.0, ,503.0,415.0,1.0,6480177.0,531.0,6583.0,6468.0,31002033.0,26101673.0,0.0,0.0,319000.0,260000.0,309000.0,368000.0,0.0,0.0,,,
148,2012-08-09,2330,54299876,4445413032,81.3,82.3,81.3,82.3,1.8,14094,3.65,16.23,3.23,,,,,1014.0,0.0,6480177.0,3816.0,14457.0,17259.0, ,662.0,769.0,1.0,6480177.0,1246.0,7059.0,6583.0,45502360.0,13189863.0,0.0,0.0,811000.0,528000.0,862000.0,841000.0,0.0,0.0,,,
149,2012-08-10,2330,30075236,2459026452,82.3,82.4,81.2,82.0,-0.3,7652,3.66,16.17,3.22,,,,,1118.0,17.0,6480177.0,942.0,14616.0,14457.0, ,338.0,602.0,0.0,6480177.0,256.0,6713.0,7059.0,22027100.0,16795000.0,0.0,0.0,327000.0,629000.0,1561000.0,236000.0,0.0,0.0,,,
150,2012-08-13,2330,30295284,2512605986,83.8,83.8,82.5,82.7,0.7,9611,3.63,16.31,3.24,,,,,773.0,12.0,6480177.0,1639.0,13738.0,14616.0, ,654.0,163.0,0.0,6480177.0,471.0,7021.0,6713.0,21136000.0,7907635.0,0.0,0.0,113000.0,225000.0,827000.0,436000.0,0.0,0.0,,,
151,2012-08-14,2330,33337141,2775745803,83.0,83.8,82.8,83.2,0.5,9361,3.61,16.41,3.26,,,,,900.0,1.0,6480247.0,1413.0,13224.0,13738.0, ,414.0,107.0,0.0,6480247.0,377.0,7291.0,7021.0,28119092.0,9937342.0,0.0,0.0,0.0,367000.0,986000.0,638000.0,0.0,0.0,,,
152,2012-08-15,2330,27500957,2278935990,83.7,83.7,82.5,83.0,-0.2,6642,3.61,16.37,3.25,,,,,557.0,5.0,6480247.0,829.0,12947.0,13224.0, ,185.0,115.0,0.0,6480247.0,550.0,7726.0,7291.0,23988173.0,16064000.0,0.0,0.0,426000.0,274000.0,165000.0,662710.0,0.0,0.0,,,
153,2012-08-16,2330,28242616,2345531231,83.0,83.4,82.5,82.9,-0.1,6616,3.62,16.35,3.25,,,,,422.0,2.0,6480247.0,738.0,12629.0,12947.0, ,248.0,319.0,0.0,6480247.0,272.0,7679.0,7726.0,24697000.0,12981843.0,0.0,0.0,305000.0,1700000.0,447000.0,400000.0,0.0,0.0,,,
154,2012-08-17,2330,30136410,2483333420,83.0,83.2,82.0,82.0,-0.9,9434,3.66,16.17,3.22,,,,,666.0,0.0,6480247.0,570.0,12725.0,12629.0, ,235.0,594.0,0.0,6480247.0,190.0,7275.0,7679.0,23105000.0,24762608.0,0.0,0.0,12000.0,800544.0,1308000.0,433000.0,0.0,0.0,,,
155,2012-08-20,2330,26037426,2141030713,82.7,82.7,81.9,82.4,0.4,6050,3.64,16.25,3.23,,,,,274.0,14.0,6480247.0,441.0,12544.0,12725.0, ,74.0,96.0,1.0,6480247.0,295.0,7473.0,7275.0,22619000.0,14179253.0,0.0,0.0,0.0,2228000.0,250000.0,317000.0,0.0,0.0,,,
156,2012-08-21,2330,36886310,3079579747,82.7,83.9,82.7,83.6,1.2,8798,3.59,16.49,3.28,,,,,543.0,0.0,6480247.0,1606.0,11481.0,12544.0, ,202.0,274.0,1.0,6480247.0,627.0,7825.0,7473.0,30867310.0,5134563.0,0.0,0.0,100000.0,257000.0,400000.0,1092000.0,0.0,0.0,,,
157,2012-08-22,2330,33635298,2769711952,83.1,83.4,81.9,82.4,-1.2,9547,3.64,16.25,3.23,,,,,1977.0,0.0,6480247.0,401.0,13057.0,11481.0, ,431.0,870.0,0.0,6480247.0,45.0,7000.0,7825.0,18925407.0,28559200.0,0.0,0.0,918000.0,647000.0,895000.0,325000.0,0.0,0.0,,,
158,2012-08-23,2330,22367001,1845923956,82.4,82.8,82.2,82.7,0.3,4794,3.63,16.31,3.24,,,,,253.0,0.0,6480247.0,336.0,12974.0,13057.0, ,110.0,202.0,1.0,6480247.0,153.0,6950.0,7000.0,19742872.0,15440491.0,0.0,0.0,690000.0,925000.0,135000.0,157000.0,0.0,0.0,,,
159,2012-08-24,2330,25494308,2092454556,82.3,82.3,81.7,82.0,-0.7,5553,3.66,16.17,3.22,,,,,554.0,19.0,6480247.0,178.0,13331.0,12974.0, ,27.0,390.0,0.0,6480247.0,81.0,6641.0,6950.0,18560000.0,21721641.0,0.0,0.0,647000.0,40000.0,573000.0,1005000.0,0.0,0.0,,,
160,2012-08-27,2330,25735159,2135558123,82.9,83.5,82.4,83.0,1.0,7117,3.61,16.37,3.25,,,,,299.0,0.0,6480247.0,2310.0,11320.0,13331.0, ,320.0,93.0,2.0,6480247.0,568.0,7114.0,6641.0,22897000.0,9740809.0,0.0,0.0,16000.0,13000.0,533000.0,1981000.0,0.0,0.0,,,
161,2012-08-28,2330,32428911,2674090877,82.3,83.4,82.0,82.4,-0.6,5990,3.64,16.25,3.4,,,,,1126.0,4.0,6480247.0,550.0,11892.0,11320.0, ,378.0,385.0,0.0,6480247.0,112.0,6841.0,7114.0,25689745.0,20982895.0,0.0,0.0,65000.0,10000.0,526100.0,1709000.0,0.0,0.0,,,
162,2012-08-29,2330,18467775,1527786731,82.6,83.0,82.1,82.7,0.3,4953,3.63,15.6,3.42,,,,,292.0,33.0,6480247.0,554.0,11597.0,11892.0, ,66.0,101.0,0.0,6480247.0,188.0,6928.0,6841.0,16065000.0,11358337.0,0.0,0.0,359000.0,757000.0,351000.0,323000.0,0.0,0.0,,,
163,2012-08-30,2330,46031832,3815781144,82.3,83.2,82.3,82.7,0.0,6154,3.63,15.6,3.42,,,,,582.0,21.0,6480247.0,431.0,11727.0,11597.0, ,247.0,101.0,0.0,6480247.0,327.0,7154.0,6928.0,41486000.0,38338106.0,0.0,0.0,1270000.0,6000.0,187000.0,2138100.0,0.0,0.0,,,
164,2012-08-31,2330,13536360,1125345364,82.4,83.3,82.4,83.3,0.6,4454,3.6,15.72,3.44,,,,,228.0,0.0,6480247.0,900.0,11055.0,11727.0, ,156.0,151.0,0.0,6480247.0,176.0,7179.0,7154.0,10470500.0,7552902.0,0.0,0.0,1457000.0,118000.0,57000.0,478000.0,0.0,0.0,,,
